code1,code2,distance
vc,bj,0.5431
vc,bl,0.7414
vc,bm,0.5843
vc,bn,0.6098
vc,bo,0.5276
vc,bq,0.6609
vc,br,0.5186
vc,bs,0.5521
vc,bt,0.603
vc,bv,0.5908
vc,bw,0.6302
vc,by,0.5688
vc,bz,0.5757
vc,ca,0.671
vc,cc,0.6214
vc,cd,0.6694
vc,cf,0.5795
vc,cg,0.544
vc,ch,0.7116
vc,ci,0.5905
vc,ck,0.5549
vc,cl,0.6272
vc,cm,0.5431
vc,cn,0.6866
vc,co,0.5749
vc,cr,0.6433
vc,cu,0.6414
vc,cv,0.6394
vc,cw,0.5851
vc,cx,0.5117
vc,cy,0.79
vc,cz,0.6147
vc,de,0.6229
vc,dj,0.6411
vc,dk,0.6449
vc,dm,0.4933
vc,do,0.5874
vc,dz,0.6316
vc,ec,0.5716
vc,ee,0.6646
vc,eg,0.6537
vc,eh,0.5995
vc,er,0.5604
vc,es,0.589
vc,et,0.5741
vc,fi,0.7113
vc,fj,0.599
vc,fk,0.5452
vc,fm,0.6864
vc,fo,0.7137
vc,fr,0.574
vc,ga,0.5755
vc,gb-eng,0.7408
vc,gb-nir,0.7447
vc,gb-sct,0.689
vc,gb-wls,0.5886
vc,gb,0.5857
vc,gd,0.4835
vc,ge,0.7264
vc,gf,0.5924
vc,gg,0.7161
vc,gh,0.5398
vc,gi,0.7101
vc,gl,0.6919
vc,gm,0.5422
vc,gn,0.4772
vc,gp,0.5534
vc,gq,0.5645
vc,gr,0.6553
vc,gs,0.5362
vc,gt,0.5958
vc,gu,0.5697
vc,gw,0.5302
vc,gy,0.5125
vc,hk,0.6684
vc,hm,0.6667
vc,hn,0.7364
vc,hr,0.6658
vc,ht,0.5803
vc,hu,0.6152
vc,id,0.7371
vc,ie,0.5804
vc,il,0.7176
vc,im,0.6566
vc,in,0.5908
vc,io,0.5476
vc,iq,0.6516
vc,ir,0.6297
vc,is,0.5835
vc,it,0.5711
vc,je,0.7301
vc,jm,0.5631
vc,jo,0.6073
vc,jp,0.7937
vc,ke,0.5736
vc,kg,0.7057
vc,kh,0.6149
vc,ki,0.5757
vc,km,0.5696
vc,kn,0.5378
vc,kp,0.6074
vc,kr,0.7428
vc,kw,0.5606
vc,ky,0.5446
vc,kz,0.6437
vc,la,0.5596
vc,lb,0.6672
vc,lc,0.6954
vc,li,0.574
vc,lk,0.494
vc,lr,0.5845
vc,ls,0.6534
vc,lt,0.528
vc,lu,0.676
vc,lv,0.6347
vc,ly,0.5863
vc,ma,0.6296
vc,mc,0.7065
vc,md,0.4828
vc,me,0.6402
vc,mf,0.574
vc,mg,0.6264
vc,mh,0.64
vc,mk,0.5805
vc,ml,0.5064
vc,mm,0.5519
vc,mn,0.6562
vc,mo,0.5941
vc,mp,0.5963
vc,mq,0.5767
vc,mr,0.5353
vc,ms,0.5483
vc,mt,0.699
vc,mu,0.5346
vc,mv,0.5814
vc,mw,0.5412
vc,mx,0.5475
vc,my,0.5975
vc,mz,0.55
vc,na,0.5434
vc,nc,0.5558
vc,ne,0.6075
vc,nf,0.4451
vc,ng,0.5609
vc,ni,0.7077
vc,nl,0.6349
vc,no,0.5908
vc,np,0.5114
vc,nr,0.5889
vc,nu,0.626
vc,nz,0.5706
vc,om,0.6014
vc,pa,0.6657
vc,pe,0.6489
vc,pf,0.6676
vc,pg,0.5957
vc,ph,0.6606
vc,pk,0.6932
vc,pl,0.7071
vc,pm,0.5761
vc,pn,0.5267
vc,pr,0.6405
vc,ps,0.6332
vc,pt,0.6063
vc,pw,0.6936
vc,py,0.649
vc,qa,0.6819
vc,re,0.6303
vc,ro,0.4645
vc,rs,0.5832
vc,ru,0.6311
vc,rw,0.6005
vc,sa,0.5908
vc,sb,0.557
vc,sc,0.4971
vc,sd,0.5983
vc,se,0.5694
vc,sg,0.7037
vc,sh,0.5565
vc,si,0.7033
vc,sj,0.5908
vc,sk,0.622
vc,sl,0.649
vc,sm,0.6761
vc,sn,0.4995
vc,so,0.69
vc,sr,0.5562
vc,ss,0.5849
vc,st,0.5605
vc,sv,0.6914
vc,sx,0.6222
vc,sy,0.6138
vc,sz,0.5437
vc,tc,0.5504
vc,td,0.4637
vc,tf,0.6004
vc,tg,0.5519
vc,th,0.5843
vc,tj,0.664
vc,tk,0.4865
vc,tl,0.583
vc,tm,0.5627
vc,tn,0.6899
vc,to,0.6819
vc,tr,0.6871
vc,tt,0.6205
vc,tv,0.63
vc,tw,0.6866
vc,tz,0.5679
vc,ua,0.6314
vc,ug,0.5909
vc,um,0.5642
vc,us,0.5642
vc,uy,0.679
vc,uz,0.639
vc,va,0.699
vc,vc,0.0
vc,ve,0.5357
vc,vg,0.5357
vc,vi,0.6981
vc,vn,0.7289
vc,vu,0.5343
vc,wf,0.6294
vc,ws,0.6071
vc,xk,0.6088
vc,ye,0.6665
vc,yt,0.7369
vc,za,0.543
vc,zm,0.5702
vc,zw,0.5805
ve,ad,0.4987
ve,ae,0.6341
ve,af,0.5556
ve,ag,0.5275
ve,ai,0.5686
ve,al,0.6131
ve,am,0.4745
ve,ao,0.5336
ve,aq,0.7829
ve,ar,0.7595
ve,as,0.7
ve,at,0.5891
ve,au,0.5589
ve,aw,0.6685
ve,ax,0.6858
ve,az,0.6805
ve,ba,0.5881
ve,bb,0.5523
ve,bd,0.6507
ve,be,0.5774
ve,bf,0.6042
ve,bg,0.5012
ve,bh,0.6394
ve,bi,0.5574
ve,bj,0.5016
ve,bl,0.7358
ve,bm,0.4509
ve,bn,0.5659
ve,bo,0.6196
ve,bq,0.6139
ve,br,0.6253
ve,bs,0.7004
ve,bt,0.5044
ve,bv,0.5333
ve,bw,0.6753
ve,by,0.5404
ve,bz,0.588
ve,ca,0.6602
ve,cc,0.6705
ve,cd,0.6761
ve,cf,0.5914
ve,cg,0.5573
ve,ch,0.6464
ve,ci,0.6482
ve,ck,0.5396
ve,cl,0.6097
ve,cm,0.4981
ve,cn,0.615
ve,co,0.3591
ve,cr,0.6881
ve,cu,0.666
ve,cv,0.7064
ve,cw,0.6158
ve,cx,0.556
ve,cy,0.8042
ve,cz,0.5772
ve,de,0.6581
ve,dj,0.6895
ve,dk,0.5433
ve,dm,0.627
ve,do,0.584
ve,dz,0.696
ve,ec,0.3999
ve,ee,0.721
ve,eg,0.6343
ve,eh,0.7062
ve,er,0.5743
ve,es,0.5819
ve,et,0.5686
ve,fi,0.6412
ve,fj,0.6401
ve,fk,0.5448
ve,fm,0.7286
ve,fo,0.6819
ve,fr,0.6038
ve,ga,0.6789
ve,gb-eng,0.713
ve,gb-nir,0.7424
ve,gb-sct,0.7061
ve,gb-wls,0.5923
ve,gb,0.5752
ve,gd,0.3989
ve,ge,0.7199
ve,gf,0.6018
ve,gg,0.714
ve,gh,0.5821
ve,gi,0.6386
ve,gl,0.5956
ve,gm,0.4865
ve,gn,0.4956
ve,gp,0.6072
ve,gq,0.5788
ve,gr,0.7009
ve,gs,0.5308
ve,gt,0.6934
ve,gu,0.5678
ve,gw,0.4637
ve,gy,0.5896
ve,hk,0.6087
ve,hm,0.6466
ve,hn,0.8569
ve,hr,0.6614
ve,ht,0.5669
ve,hu,0.6475
ve,id,0.7526
ve,ie,0.6391
ve,il,0.7714
ve,im,0.5012
ve,in,0.6224
ve,io,0.5611
ve,iq,0.626
ve,ir,0.6294
ve,is,0.6809
ve,it,0.6314
ve,je,0.7205
ve,jm,0.578
ve,jo,0.6763
ve,jp,0.7852
ve,ke,0.657
ve,kg,0.6389
ve,kh,0.6646
ve,ki,0.5843
ve,km,0.5328
ve,kn,0.5201
ve,kp,0.6397
ve,kr,0.7465
ve,kw,0.6025
ve,ky,0.5434
ve,kz,0.729
ve,la,0.4241
ve,lb,0.5956
ve,lc,0.7489
ve,li,0.4952
ve,lk,0.4901
ve,lr,0.5883
ve,ls,0.7723
ve,lt,0.3543
ve,lu,0.7305
ve,lv,0.6184
ve,ly,0.5749
ve,ma,0.579
ve,mc,0.6953
ve,md,0.4906
ve,me,0.5665
ve,mf,0.6038
ve,mg,0.6389
ve,mh,0.6728
ve,mk,0.5502
ve,ml,0.4922
ve,mm,0.3854
ve,mn,0.5757
ve,mo,0.6671
ve,mp,0.6747
ve,mq,0.5714
ve,mr,0.544
ve,ms,0.5444
ve,mt,0.6368
ve,mu,0.5654
ve,mv,0.4496
ve,mw,0.6147
ve,mx,0.5719
ve,my,0.6035
ve,mz,0.5654
ve,na,0.5537
ve,nc,0.697
ve,ne,0.656
ve,nf,0.6436
ve,ng,0.6889
ve,ni,0.8187
ve,nl,0.6728
ve,no,0.5333
ve,np,0.5035
ve,nr,0.639
ve,nu,0.5834
ve,nz,0.5555
ve,om,0.553
ve,pa,0.6634
ve,pe,0.5805
ve,pf,0.6013
ve,pg,0.5261
ve,ph,0.6065
ve,pk,0.6782
ve,pl,0.594
ve,pm,0.6101
ve,pn,0.5313
ve,pr,0.6315
ve,ps,0.7239
ve,pt,0.5982
ve,pw,0.8181
ve,py,0.673
ve,qa,0.6378
ve,re,0.6143
ve,ro,0.4646
ve,rs,0.58
ve,ru,0.4836
ve,rw,0.6687
ve,sa,0.6524
ve,sb,0.605
ve,sc,0.5897
ve,sd,0.6016
ve,se,0.6829
ve,sg,0.7236
ve,sh,0.5555
ve,si,0.5227
ve,sj,0.5333
ve,sk,0.4931
ve,sl,0.7349
ve,sm,0.6841
ve,sn,0.5614
ve,so,0.7414
ve,sr,0.5817
ve,ss,0.6888
ve,st,0.6517
ve,sv,0.7952
ve,sx,0.5903
ve,sy,0.6944
ve,sz,0.5486
ve,tc,0.5598
ve,td,0.4611
ve,tf,0.6325
ve,tg,0.5457
ve,th,0.5269
ve,tj,0.7019
ve,tk,0.5841
ve,tl,0.562
ve,tm,0.6147
ve,tn,0.6253
ve,to,0.6155
ve,tr,0.6227
ve,tt,0.4986
ve,tv,0.6791
ve,tw,0.6347
ve,tz,0.62
ve,ua,0.67
ve,ug,0.5158
ve,um,0.5717
ve,us,0.5717
ve,uy,0.6683
ve,uz,0.7406
ve,va,0.6966
ve,vc,0.5357
ve,ve,0.0
ve,vg,0.5385
ve,vi,0.6929
ve,vn,0.6603
ve,vu,0.5346
ve,wf,0.4997
ve,ws,0.4885
ve,xk,0.6651
ve,ye,0.6463
ve,yt,0.7293
ve,za,0.5444
ve,zm,0.6065
ve,zw,0.5465
vg,ad,0.6175
vg,ae,0.589
vg,af,0.5277
vg,ag,0.6095
vg,ai,0.1625
vg,al,0.7275
vg,am,0.6116
vg,ao,0.5479
vg,aq,0.6773
vg,ar,0.6957
vg,as,0.6251
vg,at,0.689
vg,au,0.1759
vg,aw,0.6134
vg,ax,0.5731
vg,az,0.58
vg,ba,0.5612
vg,bb,0.4274
vg,bd,0.562
vg,be,0.6619
vg,bf,0.57
vg,bg,0.6464
vg,bh,0.7084
vg,bi,0.6377
vg,bj,0.6328
vg,bl,0.7922
vg,bm,0.5495
vg,bn,0.7169
vg,bo,0.5696
vg,bq,0.6147
vg,br,0.5514
vg,bs,0.5587
vg,bt,0.7153
vg,bv,0.5734
vg,bw,0.6226
vg,by,0.5625
vg,bz,0.5469
vg,ca,0.7513
vg,cc,0.6101
vg,cd,0.6046
vg,cf,0.6111
vg,cg,0.6619
vg,ch,0.761
vg,ci,0.6789
vg,ck,0.1697
vg,cl,0.704
vg,cm,0.623
vg,cn,0.7185
vg,co,0.6152
vg,cr,0.6232
vg,cu,0.6015
vg,cv,0.5826
vg,cw,0.3533
vg,cx,0.4067
vg,cy,0.8535
vg,cz,0.6736
vg,de,0.6906
vg,dj,0.6222
vg,dk,0.6653
vg,dm,0.5404
vg,do,0.5819
vg,dz,0.7202
vg,ec,0.6375
vg,ee,0.6818
vg,eg,0.6173
vg,eh,0.586
vg,er,0.5636
vg,es,0.6414
vg,et,0.5882
vg,fi,0.6728
vg,fj,0.554
vg,fk,0.1352
vg,fm,0.6883
vg,fo,0.7461
vg,fr,0.6595
vg,ga,0.594
vg,gb-eng,0.789
vg,gb-nir,0.8015
vg,gb-sct,0.649
vg,gb-wls,0.5825
vg,gb,0.5323
vg,gd,0.5888
vg,ge,0.7868
vg,gf,0.6763
vg,gg,0.7824
vg,gh,0.5696
vg,gi,0.7285
vg,gl,0.7233
vg,gm,0.5164
vg,gn,0.6088
vg,gp,0.5477
vg,gq,0.6394
vg,gr,0.6422
vg,gs,0.105
vg,gt,0.668
vg,gu,0.3239
vg,gw,0.5986
vg,gy,0.5535
vg,hk,0.7098
vg,hm,0.4724
vg,hn,0.7091
vg,hr,0.6288
vg,ht,0.5712
vg,hu,0.6228
vg,id,0.8087
vg,ie,0.6952
vg,il,0.7189
vg,im,0.6647
vg,in,0.6198
vg,io,0.4747
vg,iq,0.6075
vg,ir,0.6656
vg,is,0.5518
vg,it,0.668
vg,je,0.7947
vg,jm,0.5694
vg,jo,0.5815
vg,jp,0.8333
vg,ke,0.5458
vg,kg,0.7587
vg,kh,0.5443
vg,ki,0.5892
vg,km,0.6069
vg,kn,0.5599
vg,kp,0.5774
vg,kr,0.7851
vg,kw,0.6237
vg,ky,0.095
vg,kz,0.608
vg,la,0.4885
vg,lb,0.6917
vg,lc,0.7122
vg,li,0.4648
vg,lk,0.5873
vg,lr,0.6422
vg,ls,0.6103
vg,lt,0.5824
vg,lu,0.6627
vg,lv,0.6371
vg,ly,0.5597
vg,ma,0.6454
vg,mc,0.7692
vg,md,0.5991
vg,me,0.6984
vg,mf,0.6595
vg,mg,0.6441
vg,mh,0.563
vg,mk,0.6568
vg,ml,0.6432
vg,mm,0.651
vg,mn,0.577
vg,mo,0.5756
vg,mp,0.5468
vg,mq,0.5211
vg,mr,0.5823
vg,ms,0.1306
vg,mt,0.7219
vg,mu,0.5411
vg,mv,0.5836
vg,mw,0.5446
vg,mx,0.6353
vg,my,0.6643
vg,mz,0.6042
vg,na,0.5304
vg,nc,0.5382
vg,ne,0.6404
vg,nf,0.6162
vg,ng,0.6587
vg,ni,0.6513
vg,nl,0.609
vg,no,0.5734
vg,np,0.5109
vg,nr,0.3448
vg,nu,0.7561
vg,nz,0.1424
vg,om,0.6339
vg,pa,0.6428
vg,pe,0.7161
vg,pf,0.6913
vg,pg,0.5699
vg,ph,0.6017
vg,pk,0.605
vg,pl,0.7271
vg,pm,0.5309
vg,pn,0.1071
vg,pr,0.6936
vg,ps,0.6058
vg,pt,0.6681
vg,pw,0.6926
vg,py,0.6143
vg,qa,0.647
vg,re,0.6137
vg,ro,0.5586
vg,rs,0.6419
vg,ru,0.6391
vg,rw,0.5982
vg,sa,0.5528
vg,sb,0.5103
vg,sc,0.5722
vg,sd,0.5919
vg,se,0.5743
vg,sg,0.7702
vg,sh,0.1209
vg,si,0.6942
vg,sj,0.5734
vg,sk,0.6413
vg,sl,0.634
vg,sm,0.681
vg,sn,0.6425
vg,so,0.6477
vg,sr,0.5792
vg,ss,0.5553
vg,st,0.6065
vg,sv,0.6257
vg,sx,0.5625
vg,sy,0.5969
vg,sz,0.5349
vg,tc,0.1368
vg,td,0.5598
vg,tf,0.517
vg,tg,0.573
vg,th,0.5981
vg,tj,0.6658
vg,tk,0.4308
vg,tl,0.6532
vg,tm,0.5401
vg,tn,0.7215
vg,to,0.6704
vg,tr,0.7141
vg,tt,0.6262
vg,tv,0.5135
vg,tw,0.7257
vg,tz,0.5451
vg,ua,0.7021
vg,ug,0.6359
vg,um,0.6204
vg,us,0.6204
vg,uy,0.6703
vg,uz,0.6259
vg,va,0.814
vg,vc,0.5357
vg,ve,0.5385
vg,vg,0.0
vg,vi,0.7577
vg,vn,0.7764
vg,vu,0.5271
vg,wf,0.6431
vg,ws,0.5975
vg,xk,0.5565
vg,ye,0.6294
vg,yt,0.7876
vg,za,0.5365
vg,zm,0.6032
vg,zw,0.6128
vi,ad,0.7171
vi,ae,0.7396
vi,af,0.7894
vi,ag,0.7797
vi,ai,0.7691
vi,al,0.8514
vi,am,0.7121
vi,ao,0.8575
vi,aq,0.6325
vi,ar,0.4773
vi,as,0.7276
vi,at,0.6579
vi,au,0.7793
vi,aw,0.6277
vi,ax,0.7045
vi,az,0.6654
vi,ba,0.7612
vi,bb,0.755
vi,bd,0.7936
vi,be,0.7572
vi,bf,0.7299
vi,bg,0.5761
vi,bh,0.5937
vi,bi,0.6
vi,bj,0.6989
vi,bl,0.257
vi,bm,0.6853
vi,bn,0.6052
vi,bo,0.7093
vi,bq,0.6141
vi,br,0.7434
vi,bs,0.7658
vi,bt,0.6121
vi,bv,0.692
vi,bw,0.6093
vi,by,0.7342
vi,bz,0.7574
vi,ca,0.6583
vi,cc,0.8661
vi,cd,0.6773
vi,cf,0.6177
vi,cg,0.6782
vi,ch,0.8051
vi,ci,0.5972
vi,ck,0.7631
vi,cl,0.6139
vi,cm,0.6791
vi,cn,0.7869
vi,co,0.696
vi,cr,0.6317
vi,cu,0.6767
vi,cv,0.7312
vi,cw,0.7974
vi,cx,0.7714
vi,cy,0.2827
vi,cz,0.593
vi,de,0.8015
vi,dj,0.5556
vi,dk,0.6843
vi,dm,0.7424
vi,do,0.666
vi,dz,0.5659
vi,ec,0.6588
vi,ee,0.6316
vi,eg,0.7338
vi,eh,0.7581
vi,er,0.6535
vi,es,0.721
vi,et,0.7157
vi,fi,0.4686
vi,fj,0.5416
vi,fk,0.7513
vi,fm,0.597
vi,fo,0.3769
vi,fr,0.6719
vi,ga,0.6557
vi,gb-eng,0.3698
vi,gb-nir,0.387
vi,gb-sct,0.5808
vi,gb-wls,0.5481
vi,gb,0.6
vi,gd,0.6796
vi,ge,0.4367
vi,gf,0.7102
vi,gg,0.3787
vi,gh,0.7209
vi,gi,0.5268
vi,gl,0.537
vi,gm,0.6918
vi,gn,0.6955
vi,gp,0.8431
vi,gq,0.6453
vi,gr,0.529
vi,gs,0.7614
vi,gt,0.521
vi,gu,0.803
vi,gw,0.6953
vi,gy,0.6542
vi,hk,0.7659
vi,hm,0.8077
vi,hn,0.6139
vi,hr,0.6605
vi,ht,0.7446
vi,hu,0.5831
vi,id,0.5686
vi,ie,0.5446
vi,il,0.4696
vi,im,0.7872
vi,in,0.614
vi,io,0.5274
vi,iq,0.7369
vi,ir,0.6265
vi,is,0.6861
vi,it,0.6148
vi,je,0.3405
vi,jm,0.7799
vi,jo,0.7566
vi,jp,0.298
vi,ke,0.8177
vi,kg,0.8484
vi,kh,0.7538
vi,ki,0.6338
vi,km,0.6219
vi,kn,0.77
vi,kp,0.6969
vi,kr,0.3039
vi,kw,0.7236
vi,ky,0.7605
vi,kz,0.6971
vi,la,0.7634
vi,lb,0.5796
vi,lc,0.5863
vi,li,0.7735
vi,lk,0.6188
vi,lr,0.5439
vi,ls,0.655
vi,lt,0.6771
vi,lu,0.5778
vi,lv,0.6934
vi,ly,0.8273
vi,ma,0.766
vi,mc,0.5171
vi,md,0.6951
vi,me,0.7849
vi,mf,0.6719
vi,mg,0.5638
vi,mh,0.7198
vi,mk,0.6719
vi,ml,0.6927
vi,mm,0.6301
vi,mn,0.7102
vi,mo,0.7651
vi,mp,0.7695
vi,mq,0.7767
vi,mr,0.7264
vi,ms,0.7685
vi,mt,0.5375
vi,mu,0.6831
vi,mv,0.7475
vi,mw,0.7825
vi,mx,0.6419
vi,my,0.5956
vi,mz,0.7039
vi,na,0.6951
vi,nc,0.7204
vi,ne,0.6208
vi,nf,0.6655
vi,ng,0.6682
vi,ni,0.6507
vi,nl,0.6202
vi,no,0.692
vi,np,0.6503
vi,nr,0.8398
vi,nu,0.6561
vi,nz,0.7932
vi,om,0.6446
vi,pa,0.559
vi,pe,0.6657
vi,pf,0.5811
vi,pg,0.8403
vi,ph,0.6729
vi,pk,0.7158
vi,pl,0.5446
vi,pm,0.603
vi,pn,0.7515
vi,pr,0.6959
vi,ps,0.7415
vi,pt,0.8236
vi,pw,0.7243
vi,py,0.6307
vi,qa,0.6073
vi,re,0.6742
vi,ro,0.7208
vi,rs,0.4978
vi,ru,0.5826
vi,rw,0.6893
vi,sa,0.8507
vi,sb,0.7216
vi,sc,0.6219
vi,sd,0.7537
vi,se,0.7377
vi,sg,0.4556
vi,sh,0.7769
vi,si,0.6588
vi,sj,0.692
vi,sk,0.5547
vi,sl,0.6079
vi,sm,0.3764
vi,sn,0.691
vi,so,0.6705
vi,sr,0.6334
vi,ss,0.7506
vi,st,0.7261
vi,sv,0.6792
vi,sx,0.6691
vi,sy,0.7542
vi,sz,0.6522
vi,tc,0.7738
vi,td,0.7369
vi,tf,0.6933
vi,tg,0.7049
vi,th,0.6066
vi,tj,0.682
vi,tk,0.7854
vi,tl,0.7707
vi,tm,0.7687
vi,tn,0.8203
vi,to,0.7752
vi,tr,0.8069
vi,tt,0.7355
vi,tv,0.6614
vi,tw,0.8333
vi,tz,0.7289
vi,ua,0.7035
vi,ug,0.7816
vi,um,0.5336
vi,us,0.5336
vi,uy,0.4403
vi,uz,0.578
vi,va,0.478
vi,vc,0.6981
vi,ve,0.6929
vi,vg,0.7577
vi,vi,0.0
vi,vn,0.8674
vi,vu,0.7607
vi,wf,0.7478
vi,ws,0.7763
vi,xk,0.7279
vi,ye,0.7353
vi,yt,0.2397
vi,za,0.6961
vi,zm,0.8192
vi,zw,0.6957
vn,ad,0.6487
vn,ae,0.742
vn,af,0.689
vn,ag,0.6516
vn,ai,0.7995
vn,al,0.2255
vn,am,0.6566
vn,ao,0.6479
vn,aq,0.9687
vn,ar,0.8945
vn,as,0.7863
vn,at,0.6905
vn,au,0.8005
vn,aw,0.8841
vn,ax,0.7624
vn,az,0.7717
vn,ba,0.796
vn,bb,0.7745
vn,bd,0.8008
vn,be,0.6383
vn,bf,0.7087
vn,bg,0.7867
vn,bh,0.7062
vn,bi,0.7328
vn,bj,0.6895
vn,bl,0.9018
vn,bm,0.6087
vn,bn,0.7395
vn,bo,0.6617
vn,bq,0.8439
vn,br,0.8069
vn,bs,0.7952
vn,bt,0.6268
vn,bv,0.6479
vn,bw,0.8666
vn,by,0.6417
vn,bz,0.733
vn,ca,0.537
vn,cc,0.8344
vn,cd,0.8786
vn,cf,0.7373
vn,cg,0.6773
vn,ch,0.3376
vn,ci,0.7883
vn,ck,0.7894
vn,cl,0.7331
vn,cm,0.6797
vn,cn,0.5955
vn,co,0.6626
vn,cr,0.7701
vn,cu,0.8002
vn,cv,0.8371
vn,cw,0.835
vn,cx,0.8008
vn,cy,0.9417
vn,cz,0.7612
vn,de,0.6478
vn,dj,0.8674
vn,dk,0.654
vn,dm,0.7667
vn,do,0.73
vn,dz,0.8637
vn,ec,0.6622
vn,ee,0.8857
vn,eg,0.724
vn,eh,0.7537
vn,er,0.678
vn,es,0.5708
vn,et,0.6738
vn,fi,0.9054
vn,fj,0.8317
vn,fk,0.7855
vn,fm,0.925
vn,fo,0.8604
vn,fr,0.7433
vn,ga,0.7816
vn,gb-eng,0.8665
vn,gb-nir,0.8672
vn,gb-sct,0.904
vn,gb-wls,0.7715
vn,gb,0.7139
vn,gd,0.6244
vn,ge,0.7444
vn,gf,0.76
vn,gg,0.8229
vn,gh,0.6572
vn,gi,0.7863
vn,gl,0.7665
vn,gm,0.6848
vn,gn,0.6709
vn,gp,0.7311
vn,gq,0.7278
vn,gr,0.8797
vn,gs,0.7718
vn,gt,0.8918
vn,gu,0.796
vn,gw,0.6728
vn,gy,0.7055
vn,hk,0.5864
vn,hm,0.8129
vn,hn,1.0
vn,hr,0.6609
vn,ht,0.7016
vn,hu,0.726
vn,id,0.6495
vn,ie,0.7842
vn,il,0.91
vn,im,0.5987
vn,in,0.753
vn,io,0.76
vn,iq,0.724
vn,ir,0.744
vn,is,0.8105
vn,it,0.7691
vn,je,0.8623
vn,jm,0.7169
vn,jo,0.7344
vn,jp,0.9309
vn,ke,0.691
vn,kg,0.0992
vn,kh,0.703
vn,ki,0.6592
vn,km,0.752
vn,kn,0.6959
vn,kp,0.6775
vn,kr,0.9131
vn,kw,0.7345
vn,ky,0.7822
vn,kz,0.953
vn,la,0.6648
vn,lb,0.735
vn,lc,0.9652
vn,li,0.6884
vn,lk,0.5897
vn,lr,0.7043
vn,ls,0.8582
vn,lt,0.6554
vn,lu,0.8247
vn,lv,0.6728
vn,ly,0.6568
vn,ma,0.6114
vn,mc,0.7761
vn,md,0.6735
vn,me,0.2165
vn,mf,0.7433
vn,mg,0.7761
vn,mh,0.8315
vn,mk,0.569
vn,ml,0.6649
vn,mm,0.6501
vn,mn,0.6651
vn,mo,0.85
vn,mp,0.8543
vn,mq,0.7211
vn,mr,0.7268
vn,ms,0.7914
vn,mt,0.7669
vn,mu,0.6869
vn,mv,0.6351
vn,mw,0.6665
vn,mx,0.7374
vn,my,0.7021
vn,mz,0.705
vn,na,0.7342
vn,nc,0.7361
vn,ne,0.7565
vn,nf,0.8471
vn,ng,0.8798
vn,ni,0.9286
vn,nl,0.7527
vn,no,0.6479
vn,np,0.6606
vn,nr,0.8311
vn,nu,0.7142
vn,nz,0.8044
vn,om,0.7009
vn,pa,0.7927
vn,pe,0.6806
vn,pf,0.7244
vn,pg,0.6571
vn,ph,0.7458
vn,pk,0.8322
vn,pl,0.776
vn,pm,0.7717
vn,pn,0.7681
vn,pr,0.6594
vn,ps,0.7664
vn,pt,0.4515
vn,pw,0.9946
vn,py,0.7692
vn,qa,0.7467
vn,re,0.746
vn,ro,0.6523
vn,rs,0.7498
vn,ru,0.792
vn,rw,0.8367
vn,sa,0.829
vn,sb,0.794
vn,sc,0.7055
vn,sd,0.721
vn,se,0.7972
vn,sg,0.7788
vn,sh,0.7938
vn,si,0.7511
vn,sj,0.6479
vn,sk,0.7524
vn,sl,0.885
vn,sm,0.8986
vn,sn,0.6797
vn,so,0.937
vn,sr,0.6896
vn,ss,0.7906
vn,st,0.7401
vn,sv,0.895
vn,sx,0.7154
vn,sy,0.8027
vn,sz,0.6646
vn,tc,0.7926
vn,td,0.642
vn,tf,0.8265
vn,tg,0.6971
vn,th,0.7278
vn,tj,0.7669
vn,tk,0.7639
vn,tl,0.598
vn,tm,0.8083
vn,tn,0.2203
vn,to,0.6503
vn,tr,0.2187
vn,tt,0.6197
vn,tv,0.9086
vn,tw,0.3768
vn,tz,0.8264
vn,ua,0.8012
vn,ug,0.6276
vn,um,0.7037
vn,us,0.7037
vn,uy,0.8745
vn,uz,0.8458
vn,va,0.8092
vn,vc,0.7289
vn,ve,0.6603
vn,vg,0.7764
vn,vi,0.8674
vn,vn,0.0
vn,vu,0.6786
vn,wf,0.6159
vn,ws,0.6356
vn,xk,0.8302
vn,ye,0.7346
vn,yt,0.9018
vn,za,0.729
vn,zm,0.7554
vn,zw,0.6922
vu,ad,0.5195
vu,ae,0.5914
vu,af,0.4492
vu,ag,0.524
vu,ai,0.5575
vu,al,0.6374
vu,am,0.527
vu,ao,0.3597
vu,aq,0.7438
vu,ar,0.741
vu,as,0.629
vu,at,0.6315
vu,au,0.561
vu,aw,0.6733
vu,ax,0.5708
vu,az,0.5938
vu,ba,0.5653
vu,bb,0.5584
vu,bd,0.5558
vu,be,0.5266
vu,bf,0.3799
vu,bg,0.6691
vu,bh,0.6935
vu,bi,0.5928
vu,bj,0.534
vu,bl,0.7996
vu,bm,0.4972
vu,bn,0.6476
vu,bo,0.4604
vu,bq,0.6503
vu,br,0.4766
vu,bs,0.5268
vu,bt,0.6409
vu,bv,0.5652
vu,bw,0.6393
vu,by,0.3777
vu,bz,0.5511
vu,ca,0.689
vu,cc,0.5759
vu,cd,0.6124
vu,cf,0.6003
vu,cg,0.5619
vu,ch,0.6954
vu,ci,0.6597
vu,ck,0.5393
vu,cl,0.6871
vu,cm,0.5112
vu,cn,0.6414
vu,co,0.5537
vu,cr,0.6375
vu,cu,0.6225
vu,cv,0.63
vu,cw,0.5982
vu,cx,0.5353
vu,cy,0.8578
vu,cz,0.6868
vu,de,0.5825
